Timestamp (ms), GPS LONGITUDE
1338005,-88.52707
1338110,-88.52707
1338110,-88.52707
1338212,-88.52707
1338212,-88.52707
1338312,-88.52707
1338412,-88.52707
1338412,-88.52707
1338512,-88.52707
1338612,-88.52707
1338714,-88.52707
1338714,-88.52707
1338814,-88.52707
1338814,-88.52707
1338914,-88.52707
1338914,-88.52707
1339015,-88.52707
1339015,-88.52707
1339117,-88.52707
1339117,-88.52707
1339217,-88.52707
1339217,-88.52707
1339317,-88.52707
1339317,-88.52707
1339417,-88.52707
1339417,-88.52707
1339531,-88.52707
1339635,-88.52707
1339736,-88.52707
1339836,-88.52707
1339936,-88.52707
1340038,-88.52707
1340138,-88.52707
1340238,-88.52707
1340338,-88.52707
1340442,-88.52707
1340542,-88.52707
1340642,-88.52707
1340742,-88.52707
1340842,-88.52707
1340944,-88.52707
1341045,-88.52707
1341150,-88.52707
1341250,-88.52707
1341352,-88.52707
1341452,-88.52707
1341552,-88.52707
1341653,-88.52707
1341753,-88.52707
1341855,-88.52707
1341955,-88.52707
1342055,-88.52707
1342155,-88.52707
1342255,-88.52707
1342358,-88.52707
1342458,-88.52707
1342558,-88.52707
1342658,-88.52707
1342761,-88.52707
1342861,-88.52707
1342961,-88.52707
1343061,-88.52707
1343161,-88.52707
1343261,-88.52707
1343361,-88.52707
1343461,-88.52707
1343561,-88.52707
1343661,-88.52707
1343761,-88.52707
1343861,-88.52707
1343961,-88.52707
1344064,-88.52707
1344164,-88.52707
1344264,-88.52707
1344364,-88.52707
1344466,-88.52707
1344566,-88.52707
1344666,-88.52707
1344766,-88.52707
1344866,-88.52707
1344966,-88.52707
1345066,-88.52707
1345166,-88.52707
1345266,-88.52707
1345371,-88.52707
1345475,-88.52707
1345575,-88.52707
1345679,-88.52707
1345789,-88.52707
1345895,-88.52707
1345998,-88.52707
1346098,-88.52707
1346199,-88.52707
1346302,-88.52707
1346408,-88.52707
1346511,-88.52707
1346611,-88.52707
1346713,-88.52707
1346813,-88.52707
1346913,-88.52707
1347019,-88.52707
1347123,-88.52707
1347223,-88.52707
1347323,-88.52707
1347423,-88.52707
1347523,-88.52707
1347625,-88.52707
1347725,-88.52707
1347825,-88.52707
1347925,-88.52707
1348027,-88.52707
1348127,-88.52707
1348227,-88.52707
1348327,-88.52707
1348433,-88.52707
1348533,-88.52707
1348633,-88.52707
1348734,-88.52707
1348834,-88.52707
1348936,-88.52707
1349039,-88.52707
1349141,-88.52707
1349241,-88.52707
1349341,-88.52707
1349441,-88.52707
1349547,-88.52707
1349649,-88.52707
1349751,-88.52707
1349854,-88.52707
1349954,-88.52707
1350054,-88.52707
1350154,-88.52707
1350254,-88.52707
1350354,-88.52707
1350454,-88.52707
1350554,-88.52707
1350677,-88.52707
1350792,-88.52707
1350892,-88.52707
1350992,-88.52707
1351096,-88.52707
1351200,-88.52707
1351300,-88.52707
1351400,-88.52707
1351500,-88.52707
1351606,-88.52707
1351707,-88.52707
1351836,-88.52707
1351939,-88.52707
1352039,-88.52707
1352140,-88.52707
1352140,-88.52707
1352240,-88.52707
1352240,-88.52707
1352340,-88.52707
1352440,-88.52707
1352440,-88.52707
1352540,-88.52707
1352643,-88.52707
1352743,-88.52707
1352743,-88.52707
1352843,-88.52707
1352843,-88.52707
1352944,-88.52707
1353044,-88.52707
1353144,-88.52707
1353244,-88.52707
1353344,-88.52707
1353444,-88.52707
1353544,-88.52707
1353644,-88.52707
1353744,-88.52707
1353844,-88.52707
1353946,-88.52707
1354046,-88.52707
1354146,-88.52707
1354247,-88.52707
1354349,-88.52707
1354449,-88.52707
1354549,-88.52707
1354649,-88.52707
1354749,-88.52707
1354850,-88.52707
1354951,-88.52707
1355051,-88.52707
1355151,-88.52707
1355251,-88.52707
1355351,-88.52707
1355454,-88.52707
1355554,-88.52707
1355654,-88.52707
1355754,-88.52707
1355854,-88.52707
1355954,-88.52707
1356056,-88.52707
1356156,-88.52707
1356256,-88.52707
1356356,-88.52707
1356456,-88.52707
1356561,-88.52707
1356665,-88.52707
1356766,-88.52707
1356866,-88.52707
1356970,-88.52707
1357070,-88.52707
1357170,-88.52707
1357270,-88.52707
1357370,-88.52707
1357470,-88.52707
1357570,-88.52707
1357670,-88.52707
1357775,-88.52707
1357875,-88.52707
1357976,-88.52707
1358079,-88.52707
1358180,-88.52707
1358280,-88.52707
1358381,-88.52707
1358481,-88.52707
1358581,-88.52707
1358681,-88.52707
1358781,-88.52707
1358888,-88.52707
1358988,-88.52707
1359088,-88.52707
1359188,-88.52707
1359291,-88.52707
1359391,-88.52707
1359491,-88.52707
1359594,-88.52707
1359697,-88.52707
1359803,-88.52707
1359903,-88.52707
1360003,-88.52707
1360103,-88.52707
1360206,-88.52707
1360306,-88.52707
1360406,-88.52707
1360506,-88.52707
1360606,-88.52707
1360709,-88.52707
1360814,-88.52707
1360914,-88.52707
1361014,-88.52707
1361119,-88.52707
1361219,-88.52707
1361319,-88.52707
1361419,-88.52707
1361519,-88.52707
1361620,-88.52707
1361720,-88.52707
1361821,-88.52707
1361921,-88.52707
1362023,-88.52707
1362123,-88.52707
1362224,-88.52707
1362324,-88.52707
1362424,-88.52707
1362525,-88.52707
1362625,-88.52707
1362725,-88.52707
1362825,-88.52707
1362933,-88.52707
1363037,-88.52707
1363137,-88.52707
1363237,-88.52707
1363337,-88.52707
1363440,-88.52707
1363540,-88.52707
1363640,-88.52707
1363740,-88.52707
1363843,-88.52707
1363944,-88.52707
1364044,-88.52707
1364148,-88.52707
1364250,-88.52707
1364355,-88.52707
1364458,-88.52707
1364558,-88.52707
1364661,-88.52707
1364761,-88.52707
1364861,-88.52707
1364962,-88.52707
1365062,-88.52707
1365165,-88.52707
1365265,-88.52707
1365436,-88.52707
1365465,-88.52707
1365565,-88.52707
1365669,-88.52707
1365769,-88.52707
1365869,-88.52707
1365969,-88.52707
1366069,-88.52707
1366171,-88.52707
1366271,-88.52707
1366371,-88.52707
1366471,-88.52707
1366576,-88.52707
1366676,-88.52707
1366776,-88.52707
1366876,-88.52707
1366976,-88.52707
1367079,-88.52707
1367179,-88.52707
1367279,-88.52707
1367379,-88.52707
1367479,-88.52707
1367582,-88.52707
1367682,-88.52707
1367782,-88.52707
1367883,-88.52707
1367987,-88.52707
1368087,-88.52707
1368187,-88.52707
1368292,-88.52707
1368392,-88.52707
1368495,-88.52707
1368595,-88.52707
1368695,-88.52707
1368795,-88.52707
1368895,-88.52707
1368998,-88.52707
1369098,-88.52707
1369198,-88.52707
1369298,-88.52707
1369401,-88.52707
1369501,-88.52707
1369601,-88.52707
1369701,-88.52707
1369802,-88.52707
1369902,-88.52707
1370007,-88.52707
1370107,-88.52707
1370208,-88.52707
1370311,-88.52707
1370411,-88.52707
1370511,-88.52707
1370611,-88.52707
1370712,-88.52707
1370812,-88.52707
1370916,-88.52707
1371019,-88.52707
1371119,-88.52707
1371219,-88.52707
1371319,-88.52707
1371419,-88.52707
1371519,-88.52707
1371619,-88.52707
1371724,-88.52707
1371824,-88.52707
1371924,-88.52707
1372024,-88.52707
1372126,-88.52707
1372226,-88.52707
1372326,-88.52707
1372427,-88.52707
1372529,-88.52707
1372635,-88.52707
1372739,-88.52707
1372839,-88.52707
1372939,-88.52707
1373040,-88.52707
1373149,-88.52707
1373249,-88.52707
1373349,-88.52707
1373449,-88.52707
1373551,-88.52707
1373651,-88.52707
1373752,-88.52707
1373852,-88.52707
1373956,-88.52707
1374056,-88.52707
1374156,-88.52707
1374256,-88.52707
1374356,-88.52707
1374456,-88.52707
1374556,-88.52707
1374656,-88.52707
1374756,-88.52707
1374856,-88.52707
1374958,-88.52707
1375058,-88.52707
1375158,-88.52707
1375259,-88.52707
1375363,-88.52707
1375463,-88.52707
1375563,-88.52707
1375667,-88.52707
1375767,-88.52707
1375870,-88.52707
1375970,-88.52707
1376070,-88.52707
1376170,-88.52707
1376271,-88.52707
1376374,-88.52707
1376474,-88.52707
1376574,-88.52707
1376674,-88.52707
1376774,-88.52707
1376874,-88.52707
1376977,-88.52707
1377078,-88.52707
1377182,-88.52707
1377283,-88.52707
1377383,-88.52707
1377483,-88.52707
1377583,-88.52707
1377683,-88.52707
1377783,-88.52707
1377883,-88.52707
1377984,-88.52707
1378085,-88.52707
1378186,-88.52707
1378286,-88.52707
1378386,-88.52707
1378492,-88.52707
1378598,-88.52707
1378699,-88.52707
1378799,-88.52707
1378899,-88.52707
1379001,-88.52707
1379101,-88.52707
1379202,-88.52707
1379302,-88.52707
1379403,-88.52707
1379503,-88.52707
1379603,-88.52707
1379708,-88.52707
1379810,-88.52707
1379914,-88.52707
1380019,-88.52707
1380119,-88.52707
1380219,-88.52707
1380319,-88.52707
1380425,-88.52707
1380525,-88.52707
1380625,-88.52707
1380725,-88.52707
1380828,-88.52707
1380928,-88.52707
1381028,-88.52707
1381128,-88.52707
1381228,-88.52707
1381329,-88.52707
1381429,-88.52707
1381529,-88.52707
1381629,-88.52707
1381730,-88.52707
1381832,-88.52707
1381932,-88.52707
1382032,-88.52707
1382132,-88.52707
1382232,-88.52707
1382332,-88.52707
1382436,-88.52707
1382539,-88.52707
1382639,-88.52707
1382742,-88.52707
1382842,-88.52707
1382944,-88.52707
1383044,-88.52707
1383146,-88.52707
1383246,-88.52707
1383346,-88.52707
1383446,-88.52707
1383546,-88.52707
1383648,-88.52707
1383748,-88.52707
1383848,-88.52707
1383949,-88.52707
1384051,-88.52707
1384151,-88.52707
1384251,-88.52707
1384351,-88.52707
1384452,-88.52707
1384557,-88.52707
1384657,-88.52707
1384757,-88.52707
1384857,-88.52707
1384962,-88.52707
1385062,-88.52707
1385162,-88.52707
1385262,-88.52707
1385366,-88.52707
1385466,-88.52707
1385566,-88.52707
1385666,-88.52707
1385766,-88.52707
1385872,-88.52707
1385972,-88.52707
1386074,-88.52707
1386174,-88.52707
1386275,-88.52707
1386376,-88.52707
1386476,-88.52707
1386576,-88.52707
1386676,-88.52707
1386779,-88.52707
1386879,-88.52707
1386979,-88.52707
1387079,-88.52707
1387179,-88.52707
1387283,-88.52707
1387383,-88.52707
1387483,-88.52707
1387583,-88.52707
1387688,-88.52707
1387788,-88.52707
1387892,-88.52707
1387993,-88.52707
1388095,-88.52707
1388201,-88.52707
1388301,-88.52707
1388401,-88.52707
1388503,-88.52707
1388603,-88.52707
1388703,-88.52707
1388803,-88.52707
1388903,-88.52707
1389003,-88.52707
1389105,-88.52707
1389205,-88.52707
1389305,-88.52707
1389405,-88.52707
1389506,-88.52707
1389607,-88.52707
1389707,-88.52707
1389807,-88.52707
1389911,-88.52707
1390011,-88.52707
1390111,-88.52707
1390211,-88.52707
1390313,-88.52707
1390419,-88.52707
1390519,-88.52707
1390619,-88.52707
1390720,-88.52707
1390821,-88.52707
1390921,-88.52707
1391022,-88.52707
1391122,-88.52707
1391224,-88.52707
1391324,-88.52707
1391424,-88.52707
1391524,-88.52707
1391624,-88.52707
1391726,-88.52707
1391826,-88.52707
1391926,-88.52707
1392027,-88.52707
1392130,-88.52707
1392230,-88.52707
1392330,-88.52707
1392430,-88.52707
1392532,-88.52707
1392636,-88.52707
1392736,-88.52707
1392836,-88.52707
1392936,-88.52707
1393036,-88.52707
1393140,-88.52707
1393241,-88.52707
1393342,-88.52707
1393446,-88.52707
1393546,-88.52707
1393646,-88.52707
1393746,-88.52707
1393846,-88.52707
1393949,-88.52707
1394049,-88.52707
1394149,-88.52707
1394249,-88.52707
1394366,-88.52707
1394466,-88.52707
1394566,-88.52707
1394669,-88.52707
1394769,-88.52707
1394876,-88.52707
1394976,-88.52707
1395076,-88.52707
1395176,-88.52707
1395276,-88.52707
1395383,-88.52707
1395483,-88.52707
1395583,-88.52707
1395683,-88.52707
1395783,-88.52707
1395887,-88.52707
1395987,-88.52707
1396091,-88.52707
1396191,-88.52707
1396292,-88.52707
1396392,-88.52707
1396492,-88.52707
1396592,-88.52707
1396699,-88.52707
1396799,-88.52707
1396899,-88.52707
1396999,-88.52707
1397106,-88.52707
1397206,-88.52707
1397306,-88.52707
1397406,-88.52707
1397506,-88.52707
1397609,-88.52707
1397713,-88.52707
1397813,-88.52707
1397914,-88.52707
1398014,-88.52707
1398115,-88.52707
1398215,-88.52707
1398315,-88.52707
1398415,-88.52707
1398517,-88.52707
1398617,-88.52707
1398717,-88.52707
1398817,-88.52707
1398917,-88.52707
1399020,-88.52707
1399120,-88.52707
1399220,-88.52707
1399321,-88.52707
1399421,-88.52707
1399523,-88.52707
1399623,-88.52707
1399724,-88.52707
1399824,-88.52707
1399925,-88.52707
1400025,-88.52707
1400125,-88.52707
1400225,-88.52707
1400325,-88.52707
1400430,-88.52707
1400530,-88.52707
1400630,-88.52707
1400730,-88.52707
1400833,-88.52707
1400940,-88.52707
1401046,-88.52707
1401146,-88.52707
1401250,-88.52707
1401350,-88.52707
1401450,-88.52707
1401550,-88.52707
1401650,-88.52707
1401762,-88.52707
1401864,-88.52707
1401964,-88.52707
1402065,-88.52707
1402165,-88.52707
1402265,-88.52707
1402365,-88.52707
1402465,-88.52707
1402565,-88.52707
1402665,-88.52707
1402767,-88.52707
1402867,-88.52707
1402967,-88.52707
1403067,-88.52707
1403169,-88.52707
1403273,-88.52707
1403374,-88.52707
1403474,-88.52707
1403574,-88.52707
1403676,-88.52707
1403777,-88.52707
1403877,-88.52707
1403977,-88.52707
1404083,-88.52707
1404183,-88.52707
1404283,-88.52707
1404383,-88.52707
1404483,-88.52707
1404583,-88.52707
1404683,-88.52707
1404788,-88.52707
1404888,-88.527054
1404990,-88.527054
1405090,-88.527054
1405190,-88.527054
1405290,-88.527054
1405390,-88.527054
1405492,-88.527054
1405592,-88.527054
1405692,-88.527054
1405792,-88.527054
1405896,-88.527054
1405996,-88.527054
1406096,-88.527054
1406196,-88.527054
1406296,-88.527054
1406396,-88.527054
1406496,-88.527054
1406596,-88.527054
1406696,-88.527054
1406796,-88.527054
1406903,-88.527054
1407003,-88.527054
1407103,-88.527054
1407203,-88.527054
1407306,-88.527054
1407406,-88.527054
1407506,-88.527054
1407606,-88.527054
1407706,-88.527054
1407810,-88.527054
1407913,-88.527054
1408013,-88.527054
1408113,-88.527054
1408213,-88.527054
1408313,-88.527054
1408413,-88.527054
1408513,-88.527054
1408615,-88.527054
1408721,-88.527054
1408821,-88.527054
1408921,-88.527054
1409026,-88.527054
1409126,-88.527054
1409126,-88.527054
1409226,-88.527054
1409326,-88.527054
1409426,-88.527054
1409526,-88.527054
1409626,-88.527054
1409726,-88.527054
1409826,-88.527054
1409929,-88.527054
1410029,-88.527054
1410129,-88.527054
1410229,-88.527054
1410329,-88.527054
1410429,-88.527054
1410529,-88.527054
1410629,-88.527054
1410729,-88.527054
1410829,-88.527054
1410930,-88.527054
1411032,-88.527054
1411132,-88.527054
1411232,-88.527054
1411332,-88.527054
1411437,-88.527054
1411537,-88.527054
1411637,-88.527054
1411737,-88.527054
1411837,-88.527054
1411941,-88.527054
1412041,-88.527054
1412145,-88.527054
1412245,-88.527054
1412346,-88.527054
1412446,-88.527054
1412546,-88.527054
1412646,-88.527054
1412746,-88.527054
1412851,-88.527054
1412952,-88.527054
1413067,-88.527054
1413168,-88.527054
1413168,-88.527054
1413269,-88.527054
1413369,-88.527054
1413469,-88.527054
1413570,-88.527054
1413670,-88.527054
1413779,-88.527054
1413883,-88.527054
1413983,-88.527054
1414083,-88.527054
1414183,-88.527054
1414286,-88.527054
1414386,-88.527054
1414486,-88.527054
1414586,-88.527054
1414692,-88.527054
1414792,-88.527054
1414892,-88.527054
1414992,-88.527054
1415092,-88.527054
1415194,-88.527054
1415294,-88.527054
1415394,-88.527054
1415494,-88.527054
1415595,-88.527054
1415695,-88.527054
1415795,-88.527054
1415895,-88.527054
1415995,-88.527054
1416097,-88.527054
1416197,-88.527054
1416297,-88.527054
1416397,-88.527054
1416505,-88.527054
1416609,-88.527054
1416710,-88.527054
1416810,-88.527054
1416910,-88.527054
1417011,-88.527054
1417111,-88.527054
1417211,-88.527054
1417311,-88.527054
1417417,-88.527054
1417521,-88.527054
1417622,-88.527054
1417722,-88.527054
1417822,-88.527054
1417922,-88.527054
1418022,-88.527054
1418125,-88.527054
1418226,-88.527054
1418329,-88.527054
1418434,-88.527054
1418534,-88.527054
1418634,-88.527054
1418734,-88.527054
1418836,-88.527054
1418936,-88.527054
1419036,-88.527054
1419136,-88.527054
1419238,-88.527054
1419338,-88.527054
1419439,-88.527054
1419540,-88.527054
1419640,-88.527054
1419741,-88.527054
1419844,-88.527054
1419944,-88.527054
1420044,-88.527054
1420149,-88.527054
1420249,-88.527054
1420349,-88.527054
1420449,-88.527054
1420549,-88.527054
1420653,-88.527054
1420753,-88.527054
1420853,-88.527054
1420953,-88.527054
1421054,-88.527054
1421154,-88.527054
1421254,-88.527054
1421354,-88.527054
1421454,-88.527054
1421554,-88.527054
1421654,-88.527054
1421757,-88.527054
1421858,-88.527054
1421960,-88.527054
1422066,-88.527054
1422166,-88.527054
1422274,-88.527054
1422377,-88.527054
1422477,-88.527054
1422592,-88.527054
1422698,-88.527054
1422799,-88.527054
1422901,-88.527054
1423005,-88.527054
1423137,-88.527054
1423239,-88.527054
1423339,-88.527054
1423439,-88.527054
1423539,-88.527054
1423643,-88.527054
1423743,-88.527054
1423845,-88.527054
1423945,-88.527054
1424045,-88.527054
1424145,-88.527054
1424245,-88.527054
1424346,-88.527054
1424446,-88.527054
1424546,-88.527054
1424646,-88.527054
1424752,-88.527054
1424855,-88.527054
1424956,-88.527054
1425056,-88.527054
1425156,-88.527054
1425256,-88.527054
1425360,-88.527054
1425460,-88.527054
1425560,-88.527054
1425660,-88.527054
1425760,-88.527054
1425860,-88.527054
1425961,-88.527054
1426061,-88.527054
1426164,-88.527054
1426264,-88.527054
1426364,-88.527054
1426464,-88.527054
1426569,-88.527054
1426669,-88.527054
1426769,-88.527054
1426872,-88.527054
1426972,-88.527054
1427075,-88.527054
1427175,-88.527054
1427275,-88.527054
1427375,-88.527054
1427477,-88.527054
1427577,-88.527054
1427677,-88.527054
1427777,-88.527054
1427883,-88.527054
1427986,-88.527054
1428086,-88.527054
1428186,-88.527054
1428286,-88.527054
1428387,-88.527054
1428488,-88.527054
1428588,-88.527054
1428688,-88.527054
1428788,-88.527054
1428890,-88.527054
1428990,-88.527054
1429090,-88.527054
1429190,-88.527054
1429292,-88.527054
1429392,-88.527054
1429492,-88.527054
1429592,-88.527054
1429692,-88.527054
1429794,-88.527054
1429927,-88.527054
1430032,-88.527054
1430132,-88.527054
1430244,-88.527054
1430349,-88.527054
1430449,-88.527054
1430549,-88.527054
1430649,-88.527054
1430749,-88.527054
1430849,-88.527054
1430949,-88.527054
1431049,-88.527054
1431159,-88.527054
1431263,-88.527054
1431364,-88.527054
1431464,-88.527054
1431568,-88.527054
1431669,-88.527054
1431769,-88.527054
1431869,-88.527054
1431969,-88.527054
1432069,-88.527054
1432172,-88.527054
1432278,-88.527054
1432379,-88.527054
1432479,-88.527054
1432579,-88.527054
1432682,-88.527054
1432782,-88.527054
1432882,-88.527054
1432983,-88.527054
1433083,-88.527054
1433187,-88.527054
1433287,-88.527054
1433387,-88.527054
1433487,-88.527054
1433587,-88.527054
1433687,-88.527054
1433787,-88.527054
1433887,-88.527054
1433987,-88.527054
1434091,-88.527054
1434191,-88.527054
1434295,-88.527054
1434398,-88.527054
1434501,-88.527054
1434601,-88.527054
1434702,-88.527054
1434802,-88.527054
1434902,-88.527054
1435008,-88.527054
1435108,-88.527054
1435208,-88.527054
1435308,-88.527054
1435411,-88.527054
1435512,-88.527054
1435612,-88.527054
1435712,-88.527054
1435812,-88.527054
1435914,-88.527054
1436014,-88.527054
1436114,-88.527054
1436214,-88.527054
1436316,-88.527054
1436419,-88.527054
1436519,-88.527054
1436619,-88.527054
1436725,-88.527054
1436825,-88.527054
1436925,-88.527054
1437025,-88.527054
1437125,-88.527054
1437226,-88.527054
1437327,-88.527054
1437427,-88.527054
1437527,-88.527054
1437627,-88.527054
1437730,-88.527054
1437830,-88.527054
1437930,-88.527054
1438030,-88.527054
1438130,-88.527054
1438233,-88.527054
1438333,-88.527054
1438433,-88.527054
1438536,-88.527054
1438639,-88.527054
1438739,-88.527054
1438839,-88.527054
1438943,-88.527054
1439045,-88.527054
1439145,-88.527054
1439245,-88.527054
1439345,-88.527054
1439451,-88.527054
1439554,-88.527054
1439654,-88.527054
1439754,-88.527054
1439855,-88.527054
1439957,-88.527054
1440057,-88.527054
1440157,-88.527054
1440257,-88.527054
1440357,-88.527054
1440460,-88.527054
1440560,-88.527054
1440660,-88.527054
1440767,-88.527054
1440873,-88.527054
1440979,-88.527054
1441079,-88.527054
1441179,-88.527054
1441279,-88.527054
1441381,-88.527054
1441482,-88.527054
1441582,-88.527054
1441683,-88.527054
1441787,-88.527054
1441887,-88.527054
1441987,-88.527054
1442087,-88.527054
1442187,-88.527054
1442291,-88.527054
1442391,-88.527054
1442491,-88.527054
1442591,-88.527054
1442695,-88.527054
1442795,-88.527054
1442895,-88.527054
1442995,-88.527054
1443095,-88.527054
1443198,-88.527054
1443298,-88.527054
1443399,-88.527054
1443499,-88.527054
1443601,-88.527054
1443701,-88.527054
1443812,-88.527054
1443926,-88.527054
1444029,-88.527054
1444132,-88.527054
1444234,-88.527054
1444334,-88.527054
1444434,-88.527054
1444540,-88.527054
1444640,-88.527054
1444740,-88.527054
1444840,-88.527054
1444940,-88.527054
1445043,-88.527054
1445143,-88.527054
1445243,-88.527054
1445343,-88.527054
1445446,-88.527054
1445546,-88.527054
1445646,-88.527054
1445746,-88.527054
1445859,-88.527054
1445964,-88.527054
1446064,-88.527054
1446164,-88.527054
1446264,-88.527054
1446364,-88.527054
1446464,-88.527054
1446564,-88.527054
1446664,-88.527054
1446768,-88.527054
1446876,-88.527054
1446976,-88.527054
1447076,-88.527054
1447176,-88.527054
1447276,-88.527054
1447376,-88.527054
1447476,-88.527054
1447576,-88.527054
1447677,-88.527054
1447777,-88.527054
1447877,-88.527054
1447977,-88.527054
1448077,-88.527054
1448179,-88.527054
1448279,-88.527054
1448379,-88.527054
1448479,-88.527054
1448583,-88.527054
1448683,-88.527054
1448783,-88.527054
1448886,-88.527054
1448986,-88.527054
1449086,-88.527054
1449187,-88.527054
1449287,-88.527054
1449387,-88.527054
1449487,-88.527054
1449589,-88.527054
1449689,-88.527054
1449789,-88.527054
1449890,-88.527054
1449996,-88.527054
1450102,-88.527054
1450202,-88.527054
1450307,-88.527054
1450411,-88.527054
1450517,-88.527054
1450623,-88.527054
1450724,-88.527054
1450826,-88.527054
1450930,-88.527054
1451030,-88.527054
1451169,-88.527054
1451273,-88.527054
1451375,-88.527054
1451475,-88.527054
1451575,-88.527054
1451675,-88.527054
1451775,-88.527054
1451877,-88.527054
1451877,-88.527054
1451978,-88.527054
1451978,-88.527054
1452078,-88.527054
1452078,-88.527054
1452178,-88.527054
1452178,-88.527054
1452280,-88.527054
1452380,-88.527054
1452380,-88.527054
1452480,-88.527054
1452480,-88.527054
1452580,-88.527054
1452580,-88.527054
1452680,-88.527054
1452680,-88.527054
1452781,-88.527054
1452881,-88.527054
1452881,-88.527054
1452981,-88.527054
1452981,-88.527054
1453081,-88.527054
1453188,-88.527054
1453288,-88.527054
1453388,-88.527054
1453488,-88.527054
1453594,-88.527054
1453694,-88.527054
1453794,-88.527054
1453894,-88.527054
1453994,-88.527054
1454097,-88.527054
1454197,-88.527054
1454297,-88.527054
1454397,-88.527054
1454503,-88.527054
1454606,-88.527054
1454707,-88.527054
1454807,-88.527054
1454907,-88.52703
1455010,-88.52703
1455110,-88.52703
1455210,-88.52703
1455310,-88.52703
1455410,-88.52703
1455510,-88.52703
1455610,-88.52703
1455710,-88.52703
1455810,-88.52703
1455916,-88.52703
1456016,-88.52703
1456125,-88.52703
1456225,-88.52703
1456325,-88.52703
1456431,-88.52703
1456531,-88.52703
1456632,-88.52703
1456736,-88.52703
1456836,-88.52703
1456936,-88.52703
1457036,-88.52703
1457136,-88.52703
1457236,-88.52703
1457336,-88.52703
1457436,-88.52703
1457536,-88.52703
1457636,-88.52703
1457738,-88.52703
1457840,-88.52703
1457940,-88.52703
1458040,-88.52703
1458146,-88.52703
1458246,-88.52703
1458346,-88.52703
1458446,-88.52703
1458546,-88.52703
1458648,-88.52703
1458748,-88.52703
1458849,-88.52703
1458949,-88.52703
1459052,-88.52703
1459152,-88.52703
1459335,-88.52703
1459354,-88.52703
1459454,-88.52703
1459557,-88.52703
1459657,-88.52703
1459757,-88.52703
1459857,-88.52703
1459957,-88.52703
1460058,-88.52703
1460158,-88.52703
1460258,-88.52703
1460362,-88.52703
1460466,-88.52703
1460568,-88.52703
1460668,-88.52703
1460768,-88.52703
1460868,-88.52703
1460973,-88.52703
1461073,-88.52703
1461173,-88.52703
1461273,-88.52703
1461373,-88.52703
1461474,-88.52703
1461574,-88.52703
1461674,-88.52703
1461774,-88.52703
1461880,-88.52703
1461980,-88.52703
1462080,-88.52703
1462180,-88.52703
1462288,-88.52703
1462392,-88.52703
1462492,-88.52703
1462592,-88.52703
1462692,-88.52703
1462794,-88.52703
1462894,-88.52703
1462994,-88.52703
1463094,-88.52703
1463195,-88.52703
1463297,-88.52703
1463297,-88.52703
1463397,-88.52703
1463397,-88.52703
1463497,-88.52703
1463599,-88.52703
1463699,-88.52703
1463799,-88.52703
1463899,-88.52703
1463999,-88.52703
1464099,-88.52703
1464200,-88.52703
1464300,-88.52703
1464400,-88.52703
1464500,-88.52703
1464601,-88.52703
1464701,-88.52703
1464801,-88.52703
1464901,-88.52703
1465001,-88.52703
1465107,-88.52703
1465207,-88.52703
1465307,-88.52703
1465412,-88.52703
1465512,-88.52703
1465616,-88.52703
1465716,-88.52703
1465816,-88.52703
1465916,-88.52703
1466021,-88.52703
1466121,-88.52703
1466221,-88.52703
1466321,-88.52703
1466421,-88.52703
1466526,-88.52703
1466627,-88.52703
1466727,-88.52703
1466828,-88.52703
1466928,-88.52703
1467028,-88.52703
1467128,-88.52703
1467228,-88.52703
1467333,-88.52703
1467433,-88.52703
1467533,-88.52703
1467633,-88.52703
1467744,-88.52703
1467844,-88.52703
1467944,-88.52703
1468044,-88.52703
1468152,-88.52703
1468252,-88.52703
1468356,-88.52703
1468457,-88.52703
1468558,-88.52703
1468658,-88.52703
1468762,-88.52703
1468862,-88.52703
1468965,-88.52703
1469066,-88.52703
1469168,-88.52703
1469274,-88.52703
1469374,-88.52703
1469474,-88.52703
1469574,-88.52703
1469677,-88.52703
1469777,-88.52703
1469877,-88.52703
1469977,-88.52703
1470077,-88.52703
1470180,-88.52703
1470280,-88.52703
1470380,-88.52703
1470481,-88.52703
1470586,-88.52703
1470686,-88.52703
1470786,-88.52703
1470889,-88.52703
1470993,-88.52703
1471093,-88.52703
1471193,-88.52703
1471293,-88.52703
1471393,-88.52703
1471504,-88.52703
1471604,-88.52703
1471706,-88.52703
1471812,-88.52703
1471812,-88.52703
1471924,-88.52703
1472026,-88.52703
1472127,-88.52703
1472227,-88.52703
1472329,-88.52703
1472435,-88.52703
1472535,-88.52703
1472635,-88.52703
1472735,-88.52703
1472838,-88.52703
1472938,-88.52703
1473038,-88.52703
1473138,-88.52703
1473238,-88.52703
1473341,-88.52703
1473441,-88.52703
1473542,-88.52703
1473642,-88.52703
1473747,-88.52703
1473847,-88.52703
1473947,-88.52703
1474047,-88.52703
1474147,-88.52703
1474247,-88.52703
1474347,-88.52703
1474447,-88.52703
1474547,-88.52703
1474647,-88.52703
1474750,-88.52703
1474852,-88.52703
1474952,-88.52703
1475054,-88.52703
1475157,-88.52703
1475258,-88.52703
1475358,-88.52703
1475458,-88.52703
1475561,-88.52703
1475661,-88.52703
1475761,-88.52703
1475861,-88.52703
1475964,-88.52703
1476064,-88.52703
1476164,-88.52703
1476264,-88.52703
1476366,-88.52703
